Division Name,pincode,district,statename
Karwar ,581320,UTTARA KANNADA,KARNATAKA
Karwar ,581423,UTTARA KANNADA,KARNATAKA
Karwar ,581440,UTTARA KANNADA,KARNATAKA
Raichur ,584139,RAICHUR,KARNATAKA
Raichur ,584136,RAICHUR,KARNATAKA
Raichur ,584127,RAICHUR,KARNATAKA
Raichur ,584132,RAICHUR,KARNATAKA
Sirsi ,581450,UTTARA KANNADA,KARNATAKA
Chikkamagaluru ,577122,CHIKKAMAGALURU,KARNATAKA
Chikkamagaluru ,577102,CHIKKAMAGALURU,KARNATAKA
Chikkamagaluru ,577136,CHIKKAMAGALURU,KARNATAKA
Chikkamagaluru ,577549,CHIKKAMAGALURU,KARNATAKA
Chikkamagaluru ,577114,CHIKKAMAGALURU,KARNATAKA
Chitradurga ,577515,CHITRADURGA,KARNATAKA
Chitradurga ,577545,CHITRADURGA,KARNATAKA
DAVANAGERE ,577007,DAVANGERE,KARNATAKA
DAVANAGERE ,577004,DAVANGERE,KARNATAKA
DAVANAGERE ,577005,DAVANGERE,KARNATAKA
Hassan ,573111,HASSAN,KARNATAKA
Hassan ,573113,HASSAN,KARNATAKA
Hassan ,573201,HASSAN,KARNATAKA
Hassan ,573202,HASSAN,KARNATAKA
Kodagu ,571248,KODAGU,KARNATAKA
Kodagu ,571250,KODAGU,KARNATAKA
Kolar ,563115,KOLAR,KARNATAKA
Kolar ,563147,KOLAR,KARNATAKA
Mandya ,571404,MANDYA,KARNATAKA
Mandya ,571425,MANDYA,KARNATAKA
Mandya ,571478,MANDYA,KARNATAKA
Mandya ,571401,MANDYA,KARNATAKA
Mandya ,571477,MANDYA,KARNATAKA
Mandya ,571607,MANDYA,KARNATAKA
Mangaluru ,575017,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,575023,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,575003,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,575001,DAKSHINA KANNADA,KARNATAKA
Mangaluru ,574148,DAKSHINA KANNADA,KARNATAKA
Mysuru ,570025,MYSURU,KARNATAKA
Mysuru ,570007,MYSURU,KARNATAKA
Mysuru ,570011,MYSURU,KARNATAKA
Mysuru ,570027,MYSURU,KARNATAKA
Mysuru ,570023,MYSURU,KARNATAKA
Mysuru ,571603,MYSURU,KARNATAKA
Mysuru ,570005,MYSURU,KARNATAKA
Mysuru ,570033,MYSURU,KARNATAKA
Mysuru ,571190,MYSURU,KARNATAKA
Puttur ,574213,DAKSHINA KANNADA,KARNATAKA
Puttur ,574108,UDUPI,KARNATAKA
Puttur ,574244,UDUPI,KARNATAKA
Puttur ,574253,DAKSHINA KANNADA,KARNATAKA
DAVANAGERE ,577544,DAVANGERE,KARNATAKA
Shivamogga ,577413,SHIVAMOGGA,KARNATAKA
Shivamogga ,577417,SHIVAMOGGA,KARNATAKA
Shivamogga ,577435,SHIVAMOGGA,KARNATAKA
Shivamogga ,577424,SHIVAMOGGA,KARNATAKA
Shivamogga ,577201,SHIVAMOGGA,KARNATAKA
Tumakuru ,572213,TUMAKURU,KARNATAKA
Tumakuru ,572225,TUMAKURU,KARNATAKA
Tumakuru ,572115,TUMAKURU,KARNATAKA
Udupi ,576247,UDUPI,KARNATAKA
Udupi ,576115,UDUPI,KARNATAKA
Udupi ,576106,UDUPI,KARNATAKA
Udupi ,576105,UDUPI,KARNATAKA
Udupi ,574111,UDUPI,KARNATAKA
Udupi ,576101,UDUPI,KARNATAKA
Alleppey ,688522,ALAPPUZHA,KERALA
Alleppey ,688538,ALAPPUZHA,KERALA
Alleppey ,688502,ALAPPUZHA,KERALA
Alleppey ,688003,ALAPPUZHA,KERALA
Alleppey ,688013,ALAPPUZHA,KERALA
Alleppey ,688529,ALAPPUZHA,KERALA
Alleppey ,688533,ALAPPUZHA,KERALA
Alleppey ,688531,ALAPPUZHA,KERALA
Alleppey ,688570,ALAPPUZHA,KERALA
Alleppey ,688523,ALAPPUZHA,KERALA
Alleppey ,688582,ALAPPUZHA,KERALA
Alwaye ,683519,ERNAKULAM,KERALA
Alwaye ,683111,ERNAKULAM,KERALA
Alwaye ,683563,ERNAKULAM,KERALA
Alwaye ,686665,ERNAKULAM,KERALA
Alwaye ,683556,ERNAKULAM,KERALA
Alwaye ,683548,ERNAKULAM,KERALA
Changanacherry ,686101,KOTTAYAM,KERALA
Changanacherry ,686541,KOTTAYAM,KERALA
Vijayawada ,521212,NTR,ANDHRA PRADESH
Vijayawada ,521286,Eluru,ANDHRA PRADESH
Vijayawada ,521170,NTR,ANDHRA PRADESH
Vijayawada ,520001,NTR,ANDHRA PRADESH
Vijayawada ,521456,NTR,ANDHRA PRADESH
Amalapuram ,533239,Konaseema,ANDHRA PRADESH
Amalapuram ,533254,Konaseema,ANDHRA PRADESH
Anakapalle ,531105,Alluri Sitharama Raju,ANDHRA PRADESH
Kakinada ,533003,EAST GODAVARI,ANDHRA PRADESH
Kakinada ,533004,Kakinada,ANDHRA PRADESH
Kakinada ,533004,EAST GODAVARI,ANDHRA PRADESH
Kakinada ,533447,Kakinada,ANDHRA PRADESH
Rajahmundry ,533284,Alluri Sitharama Raju,ANDHRA PRADESH
Rajahmundry ,533106,EAST GODAVARI,ANDHRA PRADESH
Rajahmundry ,533101,EAST GODAVARI,ANDHRA PRADESH
Rajahmundry ,533293,EAST GODAVARI,ANDHRA PRADESH
Rajahmundry ,533296,EAST GODAVARI,ANDHRA PRADESH
Rajahmundry ,533305,Konaseema,ANDHRA PRADESH
Srikakulam ,532428,SRIKAKULAM,ANDHRA PRADESH
Srikakulam ,532184,NA,NA
Srikakulam ,532001,SRIKAKULAM,ANDHRA PRADESH
Visakhapatnam ,530020,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530040,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530022,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530016,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530003,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530002,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530018,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530009,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530005,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530014,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530044,VISAKHAPATANAM,ANDHRA PRADESH
Visakhapatnam ,530028,VISAKHAPATANAM,ANDHRA PRADESH
Vizianagaram ,535002,VIZIANAGARAM,ANDHRA PRADESH
Vizianagaram ,535221,VIZIANAGARAM,ANDHRA PRADESH
Dibrugarh ,786002,DIBRUGARH,ASSAM
Dibrugarh ,786001,DIBRUGARH,ASSAM
Dibrugarh ,786614,DIBRUGARH,ASSAM
Dibrugarh ,786623,DIBRUGARH,ASSAM
Dibrugarh ,787052,LAKHIMPUR,ASSAM
Nagaon ,782102,NAGAON,ASSAM
Nagaon ,782427,NAGAON,ASSAM
Nagaon ,782001,NAGAON,ASSAM
Nagaon ,782143,NAGAON,ASSAM
Sibsagar ,785699,GOLAGHAT,ASSAM
Sibsagar ,785603,GOLAGHAT,ASSAM
Sibsagar ,785001,JORHAT,ASSAM
Sibsagar ,785014,JORHAT,ASSAM
Sibsagar ,785690,CHARAIDEO,ASSAM
Tinsukia ,786189,TINSUKIA,ASSAM
Tinsukia ,786192,TINSUKIA,ASSAM
Tinsukia ,786601,TINSUKIA,ASSAM
Tinsukia ,786181,TINSUKIA,ASSAM
Tinsukia ,786174,TINSUKIA,ASSAM
Tinsukia ,786146,TINSUKIA,ASSAM
Goalpara ,783381,BONGAIGAON,ASSAM
Guwahati ,781023,KAMRUP METRO,ASSAM
Guwahati ,781028,KAMRUP METRO,ASSAM
Guwahati ,781009,KAMRUP METRO,ASSAM
Guwahati ,782401,KAMRUP METRO,ASSAM
Guwahati ,781001,KAMRUP METRO,ASSAM
Guwahati ,781008,KAMRUP METRO,ASSAM
Guwahati ,781003,KAMRUP METRO,ASSAM
Guwahati ,781013,KAMRUP METRO,ASSAM
Guwahati ,781134,KAMRUP,ASSAM
Nalbari ,781375,Bajali,ASSAM
Nalbari ,781341,NALBARI,ASSAM
Nalbari ,781338,NALBARI,ASSAM
Nalbari ,781371,NALBARI,ASSAM
Cachar ,788803,KARIMGANJ,ASSAM
Cachar ,788781,KARIMGANJ,ASSAM
Cachar ,788110,CACHAR,ASSAM
Cachar ,788001,CACHAR,ASSAM
Cachar ,788831,DIMA HASAO,ASSAM
Cachar ,788003,CACHAR,ASSAM
Darrang ,784513,UDALGURI,ASSAM
Darrang ,784101,SONITPUR,ASSAM
Darrang ,784166,Biswanath,ASSAM
Darrang ,784177,Biswanath,ASSAM
Darrang ,784028,SONITPUR,ASSAM
Darrang ,784001,SONITPUR,ASSAM
Begusarai ,851210,BEGUSARAI,BIHAR
Darbhanga ,846001,DARBHANGA,BIHAR
Madhubani ,847214,MADHUBANI,BIHAR
Muzaffarpur ,842001,MUZAFFARPUR,BIHAR
Muzaffarpur ,843101,MUZAFFARPUR,BIHAR
Muzaffarpur ,842006,MUZAFFARPUR,BIHAR
Muzaffarpur ,843130,MUZAFFARPUR,BIHAR
Muzaffarpur ,843124,MUZAFFARPUR,BIHAR
al Office Katihar,855106,KISHANGANJ,BIHAR
al Office Katihar,854109,KATIHAR,BIHAR
al Office Katihar,854115,KATIHAR,BIHAR
al Office Katihar,855114,KATIHAR,BIHAR
al Office Katihar,855117,KISHANGANJ,BIHAR
Purnea ,854301,PURNIA,BIHAR
Saharsa ,852212,SAHARSA,BIHAR
Saharsa ,852127,SAHARSA,BIHAR
Samastipur ,848205,SAMASTIPUR,BIHAR
Samastipur ,848213,DARBHANGA,BIHAR
Samastipur ,848101,SAMASTIPUR,BIHAR
Samastipur ,848129,SAMASTIPUR,BIHAR
Saran ,841316,SARAN,BIHAR
Saran ,841222,SARAN,BIHAR
Saran ,841460,SARAN,BIHAR
Sitamarhi ,843331,SITAMARHI,BIHAR
Siwan ,841413,GOPALGANJ,BIHAR
Siwan ,841501,GOPALGANJ,BIHAR
Siwan ,841420,GOPALGANJ,BIHAR
Siwan ,841406,SIWAN,BIHAR
Siwan ,841240,SIWAN,BIHAR
Siwan ,841446,SIWAN,BIHAR
West Champaran ,845107,PASHCHIM CHAMPARAN,BIHAR
AurangabadBihar ,824114,AURANGABAD,BIHAR
AurangabadBihar ,824126,AURANGABAD,BIHAR
Munger ,813201,MUNGER,BIHAR
Bhagalpur ,812001,BHAGALPUR,BIHAR
Bhagalpur ,813214,BHAGALPUR,BIHAR
Bhojpur ,802352,BHOJPUR,BIHAR
Bhojpur ,802159,BHOJPUR,BIHAR
Bhojpur ,802161,BHOJPUR,BIHAR
Bhojpur ,802112,BUXAR,BIHAR
Bhojpur ,802125,BUXAR,BIHAR
Gaya ,823001,GAYA,BIHAR
AurangabadBihar ,804419,ARWAL,BIHAR
Gaya ,804420,JEHANABAD,BIHAR
Munger ,811201,MUNGER,BIHAR
Nalanda ,801307,NALANDA,BIHAR
PATNA SAHIB ,803215,PATNA,BIHAR
Nalanda ,803115,NALANDA,BIHAR
Nalanda ,801308,NA,NA
PATNA SAHIB ,800026,PATNA,BIHAR
PATNA SAHIB ,800008,PATNA,BIHAR
PATNA SAHIB ,800020,PATNA,BIHAR
Patna ,800001,PATNA,BIHAR
Patna ,800003,PATNA,BIHAR
Patna ,800012,PATNA,BIHAR
Rohtas ,821302,ROHTAS,BIHAR
Rohtas ,821306,ROHTAS,BIHAR
Rohtas ,821307,ROHTAS,BIHAR
Rohtas ,821308,ROHTAS,BIHAR
Rohtas ,802219,ROHTAS,BIHAR
Vaishali ,844101,VAISHALI,BIHAR
Bilaspur ,495224,BILASPUR,CHHATTISGARH
Bilaspur ,495006,BILASPUR,CHHATTISGARH
Midnapore ,721125,Jhargram,WEST BENGAL
Midnapore ,721133,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721135,Jhargram,WEST BENGAL
Midnapore ,721135,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721143,Jhargram,WEST BENGAL
Midnapore ,721501,Jhargram,WEST BENGAL
Midnapore ,721503,Jhargram,WEST BENGAL
Midnapore ,721504,Jhargram,WEST BENGAL
Midnapore ,721504,BANKURA,WEST BENGAL
Midnapore ,721505,Jhargram,WEST BENGAL
Midnapore ,721506,Jhargram,WEST BENGAL
Midnapore ,721516,Jhargram,WEST BENGAL
Midnapore ,721516,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721513,Jhargram,WEST BENGAL
Midnapore ,721514,Jhargram,WEST BENGAL
Midnapore ,721517,Jhargram,WEST BENGAL
Midnapore ,721121,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721122,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721124,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721201,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721211,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721126,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721127,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721212,HOOGHLY,WEST BENGAL
Midnapore ,721212,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721128,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721157,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721131,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721155,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721150,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721301,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721222,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721232,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721136,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721166,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721149,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721156,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721260,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721140,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721160,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721242,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721144,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721253,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721146,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721147,MEDINIPUR WEST,WEST BENGAL
Midnapore ,721102,MEDINIPUR WEST,WEST BENGAL
Purulia ,723121,PURULIA,WEST BENGAL
Purulia ,723126,PURULIA,WEST BENGAL
Purulia ,723152,PURULIA,WEST BENGAL
Purulia ,723153,PURULIA,WEST BENGAL
Purulia ,723143,PURULIA,WEST BENGAL
Purulia ,723128,PURULIA,WEST BENGAL
Purulia ,723127,PURULIA,WEST BENGAL
Purulia ,723103,PURULIA,WEST BENGAL
Purulia ,723129,PURULIA,WEST BENGAL
Purulia ,723102,PURULIA,WEST BENGAL
Purulia ,723201,PURULIA,WEST BENGAL
Purulia ,723130,PURULIA,WEST BENGAL
Purulia ,723148,PURULIA,WEST BENGAL
Purulia ,723202,PURULIA,WEST BENGAL
Purulia ,723213,PURULIA,WEST BENGAL
Purulia ,723104,PURULIA,WEST BENGAL
Purulia ,723131,PURULIA,WEST BENGAL
Purulia ,723149,PURULIA,WEST BENGAL
Purulia ,723132,PURULIA,WEST BENGAL
Purulia ,723151,PURULIA,WEST BENGAL
Purulia ,723133,PURULIA,WEST BENGAL
Purulia ,723145,PURULIA,WEST BENGAL
Purulia ,723212,PURULIA,WEST BENGAL
Purulia ,723147,PURULIA,WEST BENGAL
Tamluk ,721642,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721601,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721151,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721648,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721645,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721657,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721602,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721603,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721626,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721627,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721148,MEDINIPUR WEST,WEST BENGAL
Tamluk ,721641,MEDINIPUR WEST,WEST BENGAL
Tamluk ,721641,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721134,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721654,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721628,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721137,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721649,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721629,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721631,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721172,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721152,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721152,MEDINIPUR WEST,WEST BENGAL
Tamluk ,721139,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721644,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721154,MEDINIPUR WEST,WEST BENGAL
Tamluk ,721634,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721647,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721650,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721651,MEDINIPUR EAST,WEST BENGAL
Tamluk ,721635,MEDINIPUR EAST,WEST BENGAL
Hanamkonda ,506001,HANUMAKONDA,TELANGANA
Medak ,502110,MEDAK,TELANGANA
Nalgonda ,508001,NALGONDA,TELANGANA
Suryapet ,508207,NALGONDA,TELANGANA
Suryapet ,508213,SURYAPET,TELANGANA
Wanaparthy ,509103,WANAPARTHY,TELANGANA
Warangal ,506101,MAHABUBABAD,TELANGANA
Secunderabad ,500003,HYDERABAD,TELANGANA
Secunderabad ,500015,HYDERABAD,TELANGANA
Hindupur ,515201,Sri Sathya Sai,ANDHRA PRADESH
Kurnool ,518001,KURNOOL,ANDHRA PRADESH
Proddatur ,516390,Y.S.R.,ANDHRA PRADESH
Eluru ,534001,Eluru,ANDHRA PRADESH
Guntur ,522503,GUNTUR,ANDHRA PRADESH
Khammam ,507111,BHADRADRI KOTHAGUDEM,TELANGANA
Nellore ,524201,SPSR NELLORE,ANDHRA PRADESH
Markapur  ,523240,PRAKASAM,ANDHRA PRADESH
Amalapuram ,533242,Konaseema,ANDHRA PRADESH
Anakapalle ,531001,Anakapalli,ANDHRA PRADESH
Kakinada ,533440,Kakinada,ANDHRA PRADESH
Srikakulam ,532201,SRIKAKULAM,ANDHRA PRADESH
Nagaon ,782460,KARBI ANGLONG,ASSAM
Sibsagar ,785640,SIVASAGAR,ASSAM
Nalbari ,781301,BARPETA,ASSAM
Cachar ,788151,HAILAKANDI,ASSAM
Patna ,800004,PATNA,BIHAR
Delhi GPO ,110006,NORTH,DELHI
Delhi North ,110052,NORTH,DELHI
New Delhi GPO ,110001,NEW DELHI,DELHI
New Delhi South ,110019,SOUTH,DELHI
Porbandar ,360575,PORBANDAR,GUJARAT
Panchmahals ,389001,PANCH MAHALS,GUJARAT
Faridabad ,121001,FARIDABAD,HARYANA
Hissar ,125001,HISAR,HARYANA
Rohtak ,124507,JHAJJAR,HARYANA
Dhanbad ,827001,BOKARO,JHARKHAND
Palamau ,822101,PALAMU,JHARKHAND
Bengaluru South ,560041,BENGALURU URBAN,KARNATAKA
Bidar ,585401,BIDAR,KARNATAKA
YADGIRI ,585201,YADGIR,KARNATAKA
DAVANAGERE ,577001,DAVANGERE,KARNATAKA
Puttur ,574201,DAKSHINA KANNADA,KARNATAKA
Alwaye ,686661,ERNAKULAM,KERALA
Irinjalakuda ,680307,THRISSUR,KERALA
Calicut ,673020,KOZHIKODE,KERALA
Calicut ,673121,WAYANAD,KERALA
Cannanore ,670001,KANNUR,KERALA
Manjeri ,676121,MALAPPURAM,KERALA
Ottapalam ,679101,PALAKKAD,KERALA
Vadakara ,673305,KOZHIKODE,KERALA
Mumbai City North East ,400071,MUMBAI SUBURBAN,MAHARASHTRA
Thane ,421301,THANE,MAHARASHTRA
Palghar ,401404,PALGHAR,MAHARASHTRA
Akola ,444001,AKOLA,MAHARASHTRA
Amaravati ,444601,AMRAVATI,MAHARASHTRA
Amaravati ,444805,AMRAVATI,MAHARASHTRA
Buldana ,443001,BULDHANA,MAHARASHTRA
Chandrapur ,442401,CHANDRAPUR,MAHARASHTRA
Pune City West ,411002,PUNE,MAHARASHTRA
Pune Moffusil ,411005,PUNE,MAHARASHTRA
Shrirampur ,413709,AHMEDNAGAR,MAHARASHTRA
Chhatrapati Sambhajinagar ,431203,JALNA,MAHARASHTRA
Jalgaon ,425001,JALGAON,MAHARASHTRA
Nasik ,422001,NASHIK,MAHARASHTRA
Mizoram ,796001,AIZAWL,MIZORAM
Balasore ,756032,BALESHWAR,ODISHA
Bhubaneswar ,751001,KHORDHA,ODISHA
JAJPUR ,755001,JAJAPUR,ODISHA
KENDRAPARA ,754211,KENDRAPARA,ODISHA
Rairangpur ,757043,MAYURBHANJ,ODISHA
Rourkela ,769001,SUNDARGARH,ODISHA
Aska ,761126,GANJAM,ODISHA
Chandigarh ,140001,RUPNAGAR,PUNJAB
Amritsar ,143001,AMRITSAR,PUNJAB
Bhatinda ,151001,BATHINDA,PUNJAB
Jhunjhunu ,333026,JHUNJHUNU,RAJASTHAN
Arakkonam ,631001,Ranipet,TAMIL NADU
Chengalpattu ,603001,CHENGALPATTU,TAMIL NADU
Pondicherry ,604001,VILLUPURAM,TAMIL NADU
Tambaram ,600045,CHENGALPATTU,TAMIL NADU
Erode ,638452,ERODE,TAMIL NADU
Nilgiris ,643101,THE NILGIRIS,TAMIL NADU
Pollachi ,642001,COIMBATORE,TAMIL NADU
Pollachi ,642126,TIRUPPUR,TAMIL NADU
Tirupattur ,632602,VELLORE,TAMIL NADU
Dindigul ,624601,DINDIGUL,TAMIL NADU
Kovilpatti ,628501,TUTICORIN,TAMIL NADU
Ramanathapuram ,623501,RAMANATHAPURAM,TAMIL NADU
Sivaganga ,630561,SIVAGANGA,TAMIL NADU
Tuticorin ,628001,TUTICORIN,TAMIL NADU
Virudhunagar ,626101,VIRUDHUNAGAR,TAMIL NADU
Virudhunagar ,626123,VIRUDHUNAGAR,TAMIL NADU
Virudhunagar ,626001,VIRUDHUNAGAR,TAMIL NADU
Karur ,639001,KARUR,TAMIL NADU
Kumbakonam ,612002,THANJAVUR,TAMIL NADU
Mayiladuthurai ,609001,MAYILADUTHURAI,TAMIL NADU
Mayiladuthurai ,609110,MAYILADUTHURAI,TAMIL NADU
Thanjavur ,614205,THANJAVUR,TAMIL NADU
Vriddhachalam ,605757,KALLAKURICHI,TAMIL NADU
Agra ,282003,AGRA,UTTAR PRADESH
Aligarh ,202001,ALIGARH,UTTAR PRADESH
Etawah ,206001,ETAWAH,UTTAR PRADESH
Mathura ,281001,MATHURA,UTTAR PRADESH
Mirzapur ,231001,MIRZAPUR,UTTAR PRADESH
Azamgarh ,276001,AZAMGARH,UTTAR PRADESH
Banda ,210301,HAMIRPUR,UTTAR PRADESH
Gautam Buddha Nagar  office,201301,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
Nainital ,263001,NAINITAL,UTTARAKHAND
Kolkata East ,700010,KOLKATA,WEST BENGAL
Murshidabad ,742101,MURSHIDABAD,WEST BENGAL
Cooch Behar ,736101,COOCHBEHAR,WEST BENGAL
Darjeeling ,734001,DARJEELING,WEST BENGAL
Dakshin Dinajpur ,733101,DINAJPUR DAKSHIN,WEST BENGAL
Burdwan ,713130,PURBA BARDHAMAN,WEST BENGAL
Purulia ,723101,PURULIA,WEST BENGAL
Adilabad ,504001,ADILABAD,TELANGANA
Adilabad ,504306,Nirmal,TELANGANA
Adilabad ,504218,MANCHERIAL,TELANGANA
Adilabad ,504208,MANCHERIAL,TELANGANA
Adilabad ,504220,MANCHERIAL,TELANGANA
Adilabad ,504209,MANCHERIAL,TELANGANA
Adilabad ,504272,MANCHERIAL,TELANGANA
Hanamkonda ,506011,HANUMAKONDA,TELANGANA
Hanamkonda ,506146,JANGOAN,TELANGANA
Hanamkonda ,506350,WARANGAL,TELANGANA
Mahabubnagar ,509135,JOGULAMBA GADWAL,TELANGANA
Mahabubnagar ,509001,MAHABUBNAGAR,TELANGANA
Medak ,502130,MEDAK,TELANGANA
Medak ,502267,SIDDIPET,TELANGANA
Medak ,502103,SIDDIPET,TELANGANA
Nizamabad ,503174,NIZAMABAD,TELANGANA
Nizamabad ,503302,KAMAREDDY,TELANGANA
Nizamabad ,503001,NIZAMABAD,TELANGANA
Nizamabad ,503002,NIZAMABAD,TELANGANA
Nizamabad ,503186,NIZAMABAD,TELANGANA
Peddapalli ,505474,KARIMNAGAR,TELANGANA
Peddapalli ,505215,PEDDAPALLI,TELANGANA
Peddapalli ,505214,PEDDAPALLI,TELANGANA
Sangareddy ,502305,SANGAREDDY,TELANGANA
Sangareddy ,502324,SANGAREDDY,TELANGANA
Sangareddy ,502290,MEDAK,TELANGANA
Sangareddy ,502033,SANGAREDDY,TELANGANA
Sangareddy ,502228,SANGAREDDY,TELANGANA
Warangal ,506013,HANUMAKONDA,TELANGANA
Warangal ,506002,HANUMAKONDA,TELANGANA
Hyderabad City ,500034,HYDERABAD,TELANGANA
Hyderabad City ,500096,HYDERABAD,TELANGANA
Hyderabad City ,500073,HYDERABAD,TELANGANA
Hyderabad City ,500038,HYDERABAD,TELANGANA
Hyderabad City ,500045,HYDERABAD,TELANGANA
Hyderabad City ,500091,RANGA REDDY,TELANGANA
Hyderabad City ,500031,HYDERABAD,TELANGANA
Hyderabad City ,500004,HYDERABAD,TELANGANA
Hyderabad South East ,500053,HYDERABAD,TELANGANA
Hyderabad South East ,500065,HYDERABAD,TELANGANA
Hyderabad South East ,500048,RANGA REDDY,TELANGANA
Hyderabad South East ,500092,MEDCHAL MALKAJGIRI,TELANGANA
Hyderabad South East ,500068,MEDCHAL MALKAJGIRI,TELANGANA
Hyderabad South East ,500044,HYDERABAD,TELANGANA
Hyderabad South East ,501512,RANGA REDDY,TELANGANA
Hyderabad South East ,500079,RANGA REDDY,TELANGANA
Secunderabad ,500080,HYDERABAD,TELANGANA
Secunderabad ,500016,HYDERABAD,TELANGANA
Secunderabad ,500103,MEDCHAL MALKAJGIRI,TELANGANA
Secunderabad ,500047,HYDERABAD,TELANGANA
Secunderabad ,500042,MEDCHAL MALKAJGIRI,TELANGANA
Secunderabad ,500085,MEDCHAL MALKAJGIRI,TELANGANA
Secunderabad ,500090,MEDCHAL MALKAJGIRI,TELANGANA
Secunderabad ,500072,NA,NA
Anantapur ,515001,ANANTAPUR,ANDHRA PRADESH
Anantapur ,515801,ANANTAPUR,ANDHRA PRADESH
Anantapur ,515408,ANANTAPUR,ANDHRA PRADESH
Chittoor ,517001,CHITTOOR,ANDHRA PRADESH
Chittoor ,517352,Annamayya,ANDHRA PRADESH
Chittoor ,517414,CHITTOOR,ANDHRA PRADESH
Hindupur ,515671,ANANTAPUR,ANDHRA PRADESH
Hindupur ,515531,Sri Sathya Sai,ANDHRA PRADESH
Hindupur ,515134,ANANTAPUR,ANDHRA PRADESH
Hindupur ,515101,Sri Sathya Sai,ANDHRA PRADESH
Hindupur ,515110,ANANTAPUR,ANDHRA PRADESH
Kurnool ,518349,KURNOOL,ANDHRA PRADESH
Kurnool ,518005,KURNOOL,ANDHRA PRADESH
Kurnool ,518006,KURNOOL,ANDHRA PRADESH
Kurnool ,518220,Nandyal,ANDHRA PRADESH
Nandyal ,518411,Nandyal,ANDHRA PRADESH
